Date,Ingredient,UOM,Usage_Today,Wastage_Today,Closing_OnHand,On_Order_Qty,Reorder_Point,Reorder_Flag,Earliest_Expiry_Date,Qty_Expiring_Within_Warn,Expiry_Warn_Days,Expiry_Flag,Suggested_Action
2026-04-10,Milk_ml,ml,3240,0,16760,0,16142.47,,2026-05-02,0,2,,
2026-04-10,Mint_g,g,30,0,450,0,42.74,,2026-05-03,0,1,,
2026-04-10,Mozzarella_g,g,3360,0,18780.44,0,16356.82,,,0,2,,
2026-04-10,Mushroom_g,g,560,0,360,0,728.77,Y,2026-05-01,0,1,,REORDER
2026-04-10,OliveOil_g,g,289,0,3667.65,0,3774.08,Y,2026-06-29,0,14,,REORDER
2026-04-10,Onion_g,g,311,215,1500,0,955.53,,2026-05-03,0,1,,SPOILAGE_WRITE_OFF
2026-04-10,Parmesan_g,g,20,0,201.92,500,248.77,,2026-04-30,0,5,,
2026-04-10,Pesto_g,g,202,0,307,0,480.96,Y,2026-05-02,0,1,,REORDER
2026-04-10,Pita_g,g,360,0,4094.79,0,2012.05,,2026-05-10,0,7,,
2026-04-10,Pork_g,g,960,0,13018.63,0,6933.7,,2026-05-20,0,7,,
2026-04-10,Potato_g,g,8250,0,66004.11,0,37158.9,,2026-05-20,0,7,,
2026-04-10,Salmon_g,g,630,0,11416.03,0,6139.73,,2026-05-19,0,7,,
2026-04-10,SauceOther_g,g,3687,0,6683,0,6047.34,,2026-05-05,0,1,,
2026-04-10,Seafood_g,g,1318,0,3358,0,2937.64,,2026-04-30,0,1,,
2026-04-10,Soda_ml,ml,20220,0,118432.6,328000,160257.53,,2026-05-30,0,14,,
2026-04-10,Soju_ml,ml,2160,0,133762.19,0,70461.37,,2027-03-09,0,30,,
2026-04-10,Spirits_ml,ml,1605,0,46074.52,0,24201.58,,2027-03-07,0,30,,
2026-04-10,Sugar_g,g,850,0,4819.04,0,5663.01,Y,2027-02-28,0,14,,REORDER
2026-04-10,TomatoSauce_g,g,1890,0,6140,0,5236.27,,2026-05-01,0,1,,
2026-04-10,VegMix_g,g,3114,0,11024,0,6644.66,,2026-04-30,0,1,,
2026-04-10,WhiteSauce_g,g,560,140,500,0,797.81,Y,2026-04-30,0,1,,REORDER; SPOILAGE_WRITE_OFF
2026-04-10,Wine_ml,ml,4050,0,65941.78,0,34449.86,,2027-03-07,0,30,,
2026-04-11,Anchovy_g,g,0,0,690.41,0,380.14,,2026-08-29,0,14,,
2026-04-11,Beef_g,g,0,0,9000,0,4770.68,,2026-04-30,0,1,,
2026-04-11,Beer_ml,ml,0,0,586950.68,0,323929.18,,2027-03-10,0,30,,
2026-04-11,Bread_g,g,0,1000,0,1500,7163.01,Y,2026-04-30,0,3,,REORDER; SPOILAGE_WRITE_OFF
2026-04-11,Butter_g,g,0,0,2617.67,0,1195.07,,2026-05-05,0,5,,
2026-04-11,Chicken_g,g,0,0,21360,0,13473.64,,2026-05-02,0,1,,
2026-04-11,Chocolate_g,g,0,0,3531.58,9500,4332.19,,2026-08-25,0,14,,
2026-04-11,CookingOil_g,g,0,0,33833.84,0,11997.95,,2026-06-29,0,14,,
2026-04-11,Cream_ml,ml,0,0,5480,0,4007.67,,,0,2,,
2026-04-11,Egg_count,count,0,0,102.99,0,78.85,,2026-05-10,0,5,,
2026-04-11,Flour_g,g,0,0,216447.33,0,75954.11,,2026-06-02,0,14,,
2026-04-11,Garlic_g,g,0,0,917,0,218.99,,2026-05-03,0,1,,
2026-04-11,Lime_g,g,0,0,1145,0,691.51,,2026-05-01,0,1,,
2026-04-11,Milk_ml,ml,0,1760,15000,0,16142.47,Y,2026-05-02,0,2,,REORDER; SPOILAGE_WRITE_OFF
2026-04-11,Mint_g,g,0,0,450,0,42.74,,2026-05-03,0,1,,
2026-04-11,Mozzarella_g,g,0,0,18780.44,0,16356.82,,,0,2,,
2026-04-11,Mushroom_g,g,0,0,1860,0,728.77,,2026-05-01,0,1,,
2026-04-11,OliveOil_g,g,0,0,3667.65,8000,3774.08,,2026-06-29,0,14,,
2026-04-11,Onion_g,g,0,0,1500,0,955.53,,2026-05-03,0,1,,
2026-04-11,Parmesan_g,g,0,0,701.92,0,248.77,,2026-04-30,0,5,,
2026-04-11,Pesto_g,g,0,307,1000,0,480.96,,2026-05-02,0,1,,SPOILAGE_WRITE_OFF
2026-04-11,Pita_g,g,0,0,4094.79,0,2012.05,,2026-05-10,0,7,,
2026-04-11,Pork_g,g,0,0,13018.63,0,6933.7,,2026-05-20,0,7,,
2026-04-11,Potato_g,g,0,0,66004.11,0,37158.9,,2026-05-20,0,7,,
2026-04-11,Salmon_g,g,0,0,11416.03,0,6139.73,,2026-05-19,0,7,,
2026-04-11,SauceOther_g,g,0,0,6683,0,6047.34,,2026-05-05,0,1,,
2026-04-11,Seafood_g,g,0,1358,2000,0,2937.64,Y,2026-04-30,0,1,,REORDER; SPOILAGE_WRITE_OFF
2026-04-11,Soda_ml,ml,0,0,446432.6,0,160257.53,,2026-05-30,0,14,,
2026-04-11,Soju_ml,ml,0,0,133762.19,0,70461.37,,2027-03-09,0,30,,
2026-04-11,Spirits_ml,ml,0,0,46074.52,0,24201.58,,2027-03-07,0,30,,
2026-04-11,Sugar_g,g,0,0,4819.04,12500,5663.01,,2027-02-28,0,14,,
2026-04-11,TomatoSauce_g,g,0,0,6140,0,5236.27,,2026-05-01,0,1,,
2026-04-11,VegMix_g,g,0,0,11024,0,6644.66,,2026-04-30,0,1,,
2026-04-11,WhiteSauce_g,g,0,0,1500,0,797.81,,2026-04-30,0,1,,
2026-04-11,Wine_ml,ml,0,0,65941.78,0,34449.86,,2027-03-07,0,30,,
2026-04-12,Anchovy_g,g,0,0,690.41,0,380.14,,2026-08-29,0,14,,
2026-04-12,Beef_g,g,0,0,9000,0,4770.68,,2026-04-30,0,1,,
2026-04-12,Beer_ml,ml,0,0,586950.68,0,323929.18,,2027-03-10,0,30,,
2026-04-12,Bread_g,g,0,0,500,2000,7163.01,Y,2026-04-30,0,3,,REORDER
2026-04-12,Butter_g,g,0,0,2617.67,0,1195.07,,2026-05-05,0,5,,
2026-04-12,Chicken_g,g,0,0,21360,0,13473.64,,2026-05-02,0,1,,
2026-04-12,Chocolate_g,g,0,0,13031.58,0,4332.19,,2026-08-25,0,14,,
2026-04-12,CookingOil_g,g,0,0,33833.84,0,11997.95,,2026-06-29,0,14,,
2026-04-12,Cream_ml,ml,0,1480,4000,0,4007.67,Y,,0,2,,REORDER; SPOILAGE_WRITE_OFF
2026-04-12,Egg_count,count,0,0,102.99,0,78.85,,2026-05-10,0,5,,
2026-04-12,Flour_g,g,0,0,216447.33,0,75954.11,,2026-06-02,0,14,,
2026-04-12,Garlic_g,g,0,0,917,0,218.99,,2026-05-03,0,1,,
2026-04-12,Lime_g,g,0,0,1145,0,691.51,,2026-05-01,0,1,,
2026-04-12,Milk_ml,ml,0,0,15000,14000,16142.47,,2026-05-02,0,2,,
2026-04-12,Mint_g,g,0,0,450,0,42.74,,2026-05-03,0,1,,
2026-04-12,Mozzarella_g,g,0,0,18780.44,0,16356.82,,,0,2,,
2026-04-12,Mushroom_g,g,0,360,1500,0,728.77,,2026-05-01,0,1,,SPOILAGE_WRITE_OFF
2026-04-12,OliveOil_g,g,0,0,3667.65,8000,3774.08,,2026-06-29,0,14,,
2026-04-12,Onion_g,g,0,0,1500,0,955.53,,2026-05-03,0,1,,
2026-04-12,Parmesan_g,g,0,0,701.92,0,248.77,,2026-04-30,0,5,,
2026-04-12,Pesto_g,g,0,0,1000,0,480.96,,2026-05-02,0,1,,
2026-04-12,Pita_g,g,0,0,4094.79,0,2012.05,,2026-05-10,0,7,,
2026-04-12,Pork_g,g,0,0,13018.63,0,6933.7,,2026-05-20,0,7,,
2026-04-12,Potato_g,g,0,0,66004.11,0,37158.9,,2026-05-20,0,7,,
2026-04-12,Salmon_g,g,0,0,11416.03,0,6139.73,,2026-05-19,0,7,,
2026-04-12,SauceOther_g,g,0,0,6683,0,6047.34,,2026-05-05,0,1,,
2026-04-12,Seafood_g,g,0,2000,2500,0,2937.64,Y,2026-04-30,0,1,,REORDER; SPOILAGE_WRITE_OFF
2026-04-12,Soda_ml,ml,0,0,446432.6,0,160257.53,,2026-05-30,0,14,,
2026-04-12,Soju_ml,ml,0,0,133762.19,0,70461.37,,2027-03-09,0,30,,
2026-04-12,Spirits_ml,ml,0,0,46074.52,0,24201.58,,2027-03-07,0,30,,
2026-04-12,Sugar_g,g,0,0,4819.04,12500,5663.01,,2027-02-28,0,14,,
2026-04-12,TomatoSauce_g,g,0,2140,4000,0,5236.27,Y,2026-05-01,0,1,,REORDER; SPOILAGE_WRITE_OFF
2026-04-12,VegMix_g,g,0,0,11024,0,6644.66,,2026-04-30,0,1,,
2026-04-12,WhiteSauce_g,g,0,500,1000,0,797.81,,2026-04-30,0,1,,SPOILAGE_WRITE_OFF
2026-04-12,Wine_ml,ml,0,0,65941.78,0,34449.86,,2027-03-07,0,30,,
2026-04-13,Anchovy_g,g,0,0,690.41,0,380.14,,2026-08-29,0,14,,
2026-04-13,Beef_g,g,0,0,9000,0,4770.68,,2026-04-30,0,1,,
2026-04-13,Beer_ml,ml,0,0,586950.68,0,323929.18,,2027-03-10,0,30,,
2026-04-13,Bread_g,g,0,0,1500,1000,7163.01,Y,2026-04-30,0,3,,REORDER
2026-04-13,Butter_g,g,0,0,2617.67,0,1195.07,,2026-05-05,0,5,,
2026-04-13,Chicken_g,g,0,21360,0,0,13473.64,Y,2026-05-02,0,1,,REORDER; SPOILAGE_WRITE_OFF
2026-04-13,Chocolate_g,g,0,0,13031.58,0,4332.19,,2026-08-25,0,14,,
2026-04-13,CookingOil_g,g,0,0,33833.84,0,11997.95,,2026-06-29,0,14,,
2026-04-13,Cream_ml,ml,0,0,4000,4000,4007.67,,,0,2,,
2026-04-13,Egg_count,count,0,0,102.99,0,78.85,,2026-05-10,0,5,,
2026-04-13,Flour_g,g,0,0,216447.33,0,75954.11,,2026-06-02,0,14,,
2026-04-13,Garlic_g,g,0,0,917,0,218.99,,2026-05-03,0,1,,
2026-04-13,Lime_g,g,0,645,500,0,691.51,Y,2026-05-01,0,1,,REORDER; SPOILAGE_WRITE_OFF
2026-04-13,Milk_ml,ml,0,0,29000,0,16142.47,,2026-05-02,0,2,,
2026-04-13,Mint_g,g,0,450,0,0,42.74,Y,2026-05-03,0,1,,REORDER; SPOILAGE_WRITE_OFF
2026-04-13,Mozzarella_g,g,0,0,18780.44,0,16356.82,,,0,2,,
2026-04-13,Mushroom_g,g,0,0,1500,0,728.77,,2026-05-01,0,1,,
2026-04-13,OliveOil_g,g,0,0,11667.65,0,3774.08,,2026-06-29,0,14,,
2026-04-13,Onion_g,g,0,0,1500,0,955.53,,2026-05-03,0,1,,
2026-04-13,Parmesan_g,g,0,0,701.92,0,248.77,,2026-04-30,0,5,,
2026-04-13,Pesto_g,g,0,0,1000,0,480.96,,2026-05-02,0,1,,
2026-04-13,Pita_g,g,0,0,4094.79,0,2012.05,,2026-05-10,0,7,,
2026-04-13,Pork_g,g,0,0,13018.63,0,6933.7,,2026-05-20,0,7,,
2026-04-13,Potato_g,g,0,0,66004.11,0,37158.9,,2026-05-20,0,7,,
2026-04-13,Salmon_g,g,0,0,11416.03,0,6139.73,,2026-05-19,0,7,,
2026-04-13,SauceOther_g,g,0,0,6683,0,6047.34,,2026-05-05,0,1,,
2026-04-13,Seafood_g,g,0,0,4500,0,2937.64,,2026-04-30,0,1,,
2026-04-13,Soda_ml,ml,0,0,446432.6,0,160257.53,,2026-05-30,0,14,,
2026-04-13,Soju_ml,ml,0,0,133762.19,0,70461.37,,2027-03-09,0,30,,
2026-04-13,Spirits_ml,ml,0,0,46074.52,0,24201.58,,2027-03-07,0,30,,
2026-04-13,Sugar_g,g,0,0,17319.04,0,5663.01,,2027-02-28,0,14,,
2026-04-13,TomatoSauce_g,g,0,0,8000,0,5236.27,,2026-05-01,0,1,,
2026-04-13,VegMix_g,g,0,0,11024,0,6644.66,,2026-04-30,0,1,,
2026-04-13,WhiteSauce_g,g,0,1000,0,0,797.81,Y,2026-04-30,0,1,,REORDER; SPOILAGE_WRITE_OFF
2026-04-13,Wine_ml,ml,0,0,65941.78,0,34449.86,,2027-03-07,0,30,,
2026-04-14,Anchovy_g,g,0,0,690.41,0,380.14,,2026-08-29,0,14,,
2026-04-14,Beef_g,g,0,9000,0,0,4770.68,Y,2026-04-30,0,1,,REORDER; SPOILAGE_WRITE_OFF
2026-04-14,Beer_ml,ml,0,0,586950.68,0,323929.18,,2027-03-10,0,30,,
2026-04-14,Bread_g,g,0,500,2000,0,7163.01,Y,2026-04-30,0,3,,REORDER; SPOILAGE_WRITE_OFF
2026-04-14,Butter_g,g,0,0,2617.67,0,1195.07,,2026-05-05,0,5,,
2026-04-14,Chicken_g,g,0,0,34000,0,13473.64,,2026-05-02,0,1,,
2026-04-14,Chocolate_g,g,0,0,13031.58,0,4332.19,,2026-08-25,0,14,,
2026-04-14,CookingOil_g,g,0,0,33833.84,0,11997.95,,2026-06-29,0,14,,
2026-04-14,Cream_ml,ml,0,0,8000,0,4007.67,,,0,2,,
2026-04-14,Egg_count,count,0,0,102.99,0,78.85,,2026-05-10,0,5,,
2026-04-14,Flour_g,g,0,0,216447.33,0,75954.11,,2026-06-02,0,14,,
2026-04-14,Garlic_g,g,0,0,917,0,218.99,,2026-05-03,0,1,,
2026-04-14,Lime_g,g,0,0,1500,0,691.51,,2026-05-01,0,1,,
2026-04-14,Milk_ml,ml,0,15000,14000,0,16142.47,Y,2026-05-02,0,2,,REORDER; SPOILAGE_WRITE_OFF
2026-04-14,Mint_g,g,0,0,500,0,42.74,,2026-05-03,0,1,,
2026-04-14,Mozzarella_g,g,0,0,18780.44,0,16356.82,,,0,2,,
2026-04-14,Mushroom_g,g,0,0,1500,0,728.77,,2026-05-01,0,1,,
2026-04-14,OliveOil_g,g,0,0,11667.65,0,3774.08,,2026-06-29,0,14,,
2026-04-14,Onion_g,g,0,1500,0,0,955.53,Y,2026-05-03,0,1,,REORDER; SPOILAGE_WRITE_OFF
2026-04-14,Parmesan_g,g,0,0,701.92,0,248.77,,2026-04-30,0,5,,
2026-04-14,Pesto_g,g,0,0,1000,0,480.96,,2026-05-02,0,1,,
2026-04-14,Pita_g,g,0,0,4094.79,0,2012.05,,2026-05-10,0,7,,
2026-04-14,Pork_g,g,0,0,13018.63,0,6933.7,,2026-05-20,0,7,,
2026-04-14,Potato_g,g,0,0,66004.11,0,37158.9,,2026-05-20,0,7,,
2026-04-14,Salmon_g,g,0,0,11416.03,0,6139.73,,2026-05-19,0,7,,
2026-04-14,SauceOther_g,g,0,0,6683,0,6047.34,,2026-05-05,0,1,,
2026-04-14,Seafood_g,g,0,2500,2000,0,2937.64,Y,2026-04-30,0,1,,REORDER; SPOILAGE_WRITE_OFF
2026-04-14,Soda_ml,ml,0,0,446432.6,0,160257.53,,2026-05-30,0,14,,
2026-04-14,Soju_ml,ml,0,0,133762.19,0,70461.37,,2027-03-09,0,30,,
2026-04-14,Spirits_ml,ml,0,0,46074.52,0,24201.58,,2027-03-07,0,30,,
2026-04-14,Sugar_g,g,0,0,17319.04,0,5663.01,,2027-02-28,0,14,,
2026-04-14,TomatoSauce_g,g,0,4000,4000,0,5236.27,Y,2026-05-01,0,1,,REORDER; SPOILAGE_WRITE_OFF
2026-04-14,VegMix_g,g,0,11024,0,0,6644.66,Y,2026-04-30,0,1,,REORDER; SPOILAGE_WRITE_OFF
2026-04-14,WhiteSauce_g,g,0,0,1500,0,797.81,,2026-04-30,0,1,,
2026-04-14,Wine_ml,ml,0,0,65941.78,0,34449.86,,2027-03-07,0,30,,
2026-04-15,Anchovy_g,g,0,0,690.41,0,380.14,,2026-08-29,0,14,,
2026-04-15,Beef_g,g,0,0,12000,0,4770.68,,2026-04-30,0,1,,
2026-04-15,Beer_ml,ml,0,0,586950.68,0,323929.18,,2027-03-10,0,30,,
2026-04-15,Bread_g,g,0,1000,1000,500,7163.01,Y,2026-04-30,0,3,,REORDER; SPOILAGE_WRITE_OFF
2026-04-15,Butter_g,g,0,0,2617.67,0,1195.07,,2026-05-05,0,5,,
2026-04-15,Chicken_g,g,0,0,34000,0,13473.64,,2026-05-02,0,1,,
2026-04-15,Chocolate_g,g,0,0,13031.58,0,4332.19,,2026-08-25,0,14,,
2026-04-15,CookingOil_g,g,0,0,33833.84,0,11997.95,,2026-06-29,0,14,,
2026-04-15,Cream_ml,ml,0,0,8000,0,4007.67,,,0,2,,
2026-04-15,Egg_count,count,0,0,102.99,0,78.85,,2026-05-10,0,5,,
2026-04-15,Flour_g,g,0,0,216447.33,0,75954.11,,2026-06-02,0,14,,
2026-04-15,Garlic_g,g,0,917,0,0,218.99,Y,2026-05-03,0,1,,REORDER; SPOILAGE_WRITE_OFF
2026-04-15,Lime_g,g,0,500,1000,0,691.51,,2026-05-01,0,1,,SPOILAGE_WRITE_OFF
2026-04-15,Milk_ml,ml,0,0,14000,15000,16142.47,,2026-05-02,0,2,,
2026-04-15,Mint_g,g,0,0,500,0,42.74,,2026-05-03,0,1,,
2026-04-15,Mozzarella_g,g,0,3280.44,15500,0,16356.82,Y,,0,2,,REORDER; SPOILAGE_WRITE_OFF
2026-04-15,Mushroom_g,g,0,0,1500,0,728.77,,2026-05-01,0,1,,
2026-04-15,OliveOil_g,g,0,0,11667.65,0,3774.08,,2026-06-29,0,14,,
2026-04-15,Onion_g,g,0,0,2500,0,955.53,,2026-05-03,0,1,,
2026-04-15,Parmesan_g,g,0,0,701.92,0,248.77,,2026-04-30,0,5,,
2026-04-15,Pesto_g,g,0,0,1000,0,480.96,,2026-05-02,0,1,,
2026-04-15,Pita_g,g,0,0,4094.79,0,2012.05,,2026-05-10,0,7,,
2026-04-15,Pork_g,g,0,0,13018.63,0,6933.7,,2026-05-20,0,7,,
2026-04-15,Potato_g,g,0,0,66004.11,0,37158.9,,2026-05-20,0,7,,
2026-04-15,Salmon_g,g,0,0,11416.03,0,6139.73,,2026-05-19,0,7,,
2026-04-15,SauceOther_g,g,0,6683,0,0,6047.34,Y,2026-05-05,0,1,,REORDER; SPOILAGE_WRITE_OFF
2026-04-15,Seafood_g,g,0,2000,2500,0,2937.64,Y,2026-04-30,0,1,,REORDER; SPOILAGE_WRITE_OFF
2026-04-15,Soda_ml,ml,0,0,446432.6,0,160257.53,,2026-05-30,0,14,,
2026-04-15,Soju_ml,ml,0,0,133762.19,0,70461.37,,2027-03-09,0,30,,
2026-04-15,Spirits_ml,ml,0,0,46074.52,0,24201.58,,2027-03-07,0,30,,
2026-04-15,Sugar_g,g,0,0,17319.04,0,5663.01,,2027-02-28,0,14,,
2026-04-15,TomatoSauce_g,g,0,0,8000,0,5236.27,,2026-05-01,0,1,,
2026-04-15,VegMix_g,g,0,0,17000,0,6644.66,,2026-04-30,0,1,,
2026-04-15,WhiteSauce_g,g,0,0,1500,0,797.81,,2026-04-30,0,1,,
2026-04-15,Wine_ml,ml,0,0,65941.78,0,34449.86,,2027-03-07,0,30,,
2026-04-16,Anchovy_g,g,0,0,690.41,0,380.14,,2026-08-29,0,14,,
2026-04-16,Beef_g,g,0,0,12000,0,4770.68,,2026-04-30,0,1,,
2026-04-16,Beer_ml,ml,0,0,586950.68,0,323929.18,,2027-03-10,0,30,,
2026-04-16,Bread_g,g,0,1000,0,1500,7163.01,Y,2026-04-30,0,3,,REORDER; SPOILAGE_WRITE_OFF
2026-04-16,Butter_g,g,0,0,2617.67,0,1195.07,,2026-05-05,0,5,,
2026-04-16,Chicken_g,g,0,0,34000,0,13473.64,,2026-05-02,0,1,,
2026-04-16,Chocolate_g,g,0,0,13031.58,0,4332.19,,2026-08-25,0,14,,
2026-04-16,CookingOil_g,g,0,0,33833.84,0,11997.95,,2026-06-29,0,14,,
2026-04-16,Cream_ml,ml,0,0,8000,0,4007.67,,,0,2,,
2026-04-16,Egg_count,count,0,0,102.99,0,78.85,,2026-05-10,0,5,,
2026-04-16,Flour_g,g,0,0,216447.33,0,75954.11,,2026-06-02,0,14,,
2026-04-16,Garlic_g,g,0,0,1000,0,218.99,,2026-05-03,0,1,,
2026-04-16,Lime_g,g,0,0,1000,0,691.51,,2026-05-01,0,1,,
2026-04-16,Milk_ml,ml,0,0,29000,0,16142.47,,2026-05-02,0,2,,
2026-04-16,Mint_g,g,0,0,500,0,42.74,,2026-05-03,0,1,,
2026-04-16,Mozzarella_g,g,0,0,15500,13500,16356.82,,,0,2,,
2026-04-16,Mushroom_g,g,0,1500,0,0,728.77,Y,2026-05-01,0,1,,REORDER; SPOILAGE_WRITE_OFF
2026-04-16,OliveOil_g,g,0,0,11667.65,0,3774.08,,2026-06-29,0,14,,
2026-04-16,Onion_g,g,0,0,2500,0,955.53,,2026-05-03,0,1,,
2026-04-16,Parmesan_g,g,0,0,701.92,0,248.77,,2026-04-30,0,5,,
2026-04-16,Pesto_g,g,0,1000,0,0,480.96,Y,2026-05-02,0,1,,REORDER; SPOILAGE_WRITE_OFF
2026-04-16,Pita_g,g,0,0,4094.79,0,2012.05,,2026-05-10,0,7,,
2026-04-16,Pork_g,g,0,0,13018.63,0,6933.7,,2026-05-20,0,7,,
2026-04-16,Potato_g,g,0,0,66004.11,0,37158.9,,2026-05-20,0,7,,
2026-04-16,Salmon_g,g,0,0,11416.03,0,6139.73,,2026-05-19,0,7,,
2026-04-16,SauceOther_g,g,0,0,15500,0,6047.34,,2026-05-05,0,1,,
2026-04-16,Seafood_g,g,0,0,4500,0,2937.64,,2026-04-30,0,1,,
2026-04-16,Soda_ml,ml,0,0,446432.6,0,160257.53,,2026-05-30,0,14,,
2026-04-16,Soju_ml,ml,0,0,133762.19,0,70461.37,,2027-03-09,0,30,,
2026-04-16,Spirits_ml,ml,0,0,46074.52,0,24201.58,,2027-03-07,0,30,,
2026-04-16,Sugar_g,g,0,0,17319.04,0,5663.01,,2027-02-28,0,14,,
2026-04-16,TomatoSauce_g,g,0,0,8000,0,5236.27,,2026-05-01,0,1,,
2026-04-16,VegMix_g,g,0,0,17000,0,6644.66,,2026-04-30,0,1,,
2026-04-16,WhiteSauce_g,g,0,1500,0,0,797.81,Y,2026-04-30,0,1,,REORDER; SPOILAGE_WRITE_OFF
2026-04-16,Wine_ml,ml,0,0,65941.78,0,34449.86,,2027-03-07,0,30,,
2026-04-17,Anchovy_g,g,0,0,690.41,0,380.14,,2026-08-29,0,14,,
2026-04-17,Beef_g,g,0,0,12000,0,4770.68,,2026-04-30,0,1,,
2026-04-17,Beer_ml,ml,0,0,586950.68,0,323929.18,,2027-03-10,0,30,,
2026-04-17,Bread_g,g,0,0,500,2000,7163.01,Y,2026-04-30,0,3,,REORDER
2026-04-17,Butter_g,g,0,0,2617.67,0,1195.07,,2026-05-05,0,5,,
2026-04-17,Chicken_g,g,0,0,34000,0,13473.64,,2026-05-02,0,1,,
2026-04-17,Chocolate_g,g,0,0,13031.58,0,4332.19,,2026-08-25,0,14,,
2026-04-17,CookingOil_g,g,0,0,33833.84,0,11997.95,,2026-06-29,0,14,,
2026-04-17,Cream_ml,ml,0,4000,4000,0,4007.67,Y,,0,2,,REORDER; SPOILAGE_WRITE_OFF
2026-04-17,Egg_count,count,0,0,102.99,0,78.85,,2026-05-10,0,5,,
2026-04-17,Flour_g,g,0,0,216447.33,0,75954.11,,2026-06-02,0,14,,
2026-04-17,Garlic_g,g,0,0,1000,0,218.99,,2026-05-03,0,1,,
2026-04-17,Lime_g,g,0,0,1000,0,691.51,,2026-05-01,0,1,,
2026-04-17,Milk_ml,ml,0,0,29000,0,16142.47,,2026-05-02,0,2,,
2026-04-17,Mint_g,g,0,0,500,0,42.74,,2026-05-03,0,1,,
2026-04-17,Mozzarella_g,g,0,0,29000,0,16356.82,,,0,2,,
2026-04-17,Mushroom_g,g,0,0,2000,0,728.77,,2026-05-01,0,1,,
2026-04-17,OliveOil_g,g,0,0,11667.65,0,3774.08,,2026-06-29,0,14,,
2026-04-17,Onion_g,g,0,0,2500,0,955.53,,2026-05-03,0,1,,
2026-04-17,Parmesan_g,g,0,0,701.92,0,248.77,,2026-04-30,0,5,,
2026-04-17,Pesto_g,g,0,0,1500,0,480.96,,2026-05-02,0,1,,
2026-04-17,Pita_g,g,0,0,4094.79,0,2012.05,,2026-05-10,0,7,,
2026-04-17,Pork_g,g,0,0,13018.63,0,6933.7,,2026-05-20,0,7,,
2026-04-17,Potato_g,g,0,0,66004.11,0,37158.9,,2026-05-20,0,7,,
2026-04-17,Salmon_g,g,0,0,11416.03,0,6139.73,,2026-05-19,0,7,,
2026-04-17,SauceOther_g,g,0,0,15500,0,6047.34,,2026-05-05,0,1,,
2026-04-17,Seafood_g,g,0,2500,2000,0,2937.64,Y,2026-04-30,0,1,,REORDER; SPOILAGE_WRITE_OFF
2026-04-17,Soda_ml,ml,0,0,446432.6,0,160257.53,,2026-05-30,0,14,,
2026-04-17,Soju_ml,ml,0,0,133762.19,0,70461.37,,2027-03-09,0,30,,
2026-04-17,Spirits_ml,ml,0,0,46074.52,0,24201.58,,2027-03-07,0,30,,
2026-04-17,Sugar_g,g,0,0,17319.04,0,5663.01,,2027-02-28,0,14,,
2026-04-17,TomatoSauce_g,g,0,4000,4000,0,5236.27,Y,2026-05-01,0,1,,REORDER; SPOILAGE_WRITE_OFF
2026-04-17,VegMix_g,g,0,0,17000,0,6644.66,,2026-04-30,0,1,,
2026-04-17,WhiteSauce_g,g,0,0,1500,0,797.81,,2026-04-30,0,1,,
2026-04-17,Wine_ml,ml,0,0,65941.78,0,34449.86,,2027-03-07,0,30,,
2026-04-18,Anchovy_g,g,0,0,690.41,0,380.14,,2026-08-29,0,14,,
2026-04-18,Beef_g,g,0,0,12000,0,4770.68,,2026-04-30,0,1,,
2026-04-18,Beer_ml,ml,0,0,586950.68,0,323929.18,,2027-03-10,0,30,,
2026-04-18,Bread_g,g,0,0,1500,1000,7163.01,Y,2026-04-30,0,3,,REORDER
2026-04-18,Butter_g,g,0,0,2617.67,0,1195.07,,2026-05-05,0,5,,
2026-04-18,Chicken_g,g,0,34000,0,0,13473.64,Y,2026-05-02,0,1,,REORDER; SPOILAGE_WRITE_OFF
2026-04-18,Chocolate_g,g,0,0,13031.58,0,4332.19,,2026-08-25,0,14,,
2026-04-18,CookingOil_g,g,0,0,33833.84,0,11997.95,,2026-06-29,0,14,,
2026-04-18,Cream_ml,ml,0,0,4000,4000,4007.67,,,0,2,,
2026-04-18,Egg_count,count,0,0,102.99,0,78.85,,2026-05-10,0,5,,
2026-04-18,Flour_g,g,0,0,216447.33,0,75954.11,,2026-06-02,0,14,,
2026-04-18,Garlic_g,g,0,0,1000,0,218.99,,2026-05-03,0,1,,
2026-04-18,Lime_g,g,0,1000,0,0,691.51,Y,2026-05-01,0,1,,REORDER; SPOILAGE_WRITE_OFF
2026-04-18,Milk_ml,ml,0,14000,15000,0,16142.47,Y,2026-05-02,0,2,,REORDER; SPOILAGE_WRITE_OFF
2026-04-18,Mint_g,g,0,500,0,0,42.74,Y,2026-05-03,0,1,,REORDER; SPOILAGE_WRITE_OFF
2026-04-18,Mozzarella_g,g,0,0,29000,0,16356.82,,,0,2,,
2026-04-18,Mushroom_g,g,0,0,2000,0,728.77,,2026-05-01,0,1,,
2026-04-18,OliveOil_g,g,0,0,11667.65,0,3774.08,,2026-06-29,0,14,,
2026-04-18,Onion_g,g,0,0,2500,0,955.53,,2026-05-03,0,1,,
2026-04-18,Parmesan_g,g,0,0,701.92,0,248.77,,2026-04-30,0,5,,
2026-04-18,Pesto_g,g,0,0,1500,0,480.96,,2026-05-02,0,1,,
2026-04-18,Pita_g,g,0,0,4094.79,0,2012.05,,2026-05-10,0,7,,
